B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BAI,Emissivity,LST_Celsius,LS_B2,LS_B3,LS_B4,LS_B5,LS_B6,LS_B7,LS_NDSI,LS_NDVI,LS_NDWI,LS_Thermal_K,NDSI,NDVI,NDWI,SAR_contrast,SAR_entropy,VH,VH_lin,VV,VV_VH_ratio,VV_lin,aspect,elevation,glacier_mask,is_melt_season,latitude,longitude,multiclass_mask,season,slope,year
0.06300000101327896,0.04104999825358391,0.09860000014305115,0.10429999977350235,0.09504999965429306,0.12430000305175781,0.23229999840259552,0.2667500078678131,0.27300000190734863,0.28439998626708984,22.00916338317016,0.99,-3.4956030099999964,-0.01619000000000001,-0.005533750000000004,-0.028730000000000006,0.07127375,0.015008749999999987,0.011378749999999993,-0.09833680093288422,0.5933206677436829,-0.7539789080619812,269.65439699,0.24686288833618164,0.47261103987693787,-0.4433988332748413,6511162.060515873,4.353741458929681,-17.90451669257012,0.01620124280452728,-11.275610166487288,4.326946406842237,0.07454851269721985,341,2421,0,1,42.53931603760209,75.1659474937663,0,winter,15,2025
0.18729999661445618,0.16099999845027924,0.030700000002980232,0.0357000008225441,0.042500000447034836,0.05469999834895134,0.05829999968409538,0.06289999932050705,0.06030000001192093,0.0763000026345253,302.45747162163696,0.9861085981419171,18.54891698,0.07718625000000001,0.09324625,0.10285750000000002,0.15396625,0.341475,0.3088325,-0.5934838056564331,0.20814485847949982,-0.26062849164009094,291.69891698,-0.6825255751609802,0.17605634033679962,-0.25391846895217896,12809480.911706347,4.353741458929681,-21.095606307256624,0.007770328316837547,-13.929992960855342,3.9876804314013223,0.040457654744386666,189,4212,0,1,28.712087858320768,97.31948037849463,0,winter,25,2025
0.2623000144958496,0.23109999299049377,0.1590999960899353,0.20720000565052032,0.2522999942302704,0.26910001039505005,0.2694000005722046,0.27900001406669617,0.2838999927043915,0.2847000062465668,14.12236960289984,0.986,-0.8141663199999982,0.09442875,0.13968,0.16799125,0.18033875,0.15525875,0.13598125,-0.11078387498855591,0.038179658353328705,-0.12117158621549606,272.33583367999995,-0.1338614672422409,0.060716643929481506,-0.14500848948955536,15106333.50595238,4.353741458929681,-16.226973980542997,0.02383979968726634,-6.441968856137505,9.217181033531062,0.22688360512256625,69,4538,0,1,37.327290759140624,90.53118127098864,0,winter,22,2025
0.20229999721050262,0.13050000369548798,0.043800000101327896,0.05685000121593475,0.06710000336170197,0.1120000034570694,0.20264999568462372,0.22439999878406525,0.2766000032424927,0.26774999499320984,20.810550545083743,0.9899661566991191,3.960807619999997,0.00490249999999999,0.014101249999999996,0.01986249999999999,0.06774,0.06978874999999998,0.0462625,-0.686797022819519,0.5181525945663452,-0.6658494472503662,277.11080761999995,-0.6056380271911621,0.5928846001625061,-0.6554663777351379,5528944.959325397,4.353741458929681,-17.919972694262313,0.01614368706941604,-12.793031694980195,4.053639529982703,0.05256501957774161,318,3189,0,1,30.837322157490732,78.53355183087355,0,winter,20,2025
0.17900000512599945,0.1205499991774559,0.0718500018119812,0.09790000319480896,0.08150000125169754,0.13144999742507935,0.20669999718666077,0.21985000371932983,0.2317500114440918,0.2349500060081482,33.36108651475229,0.99,23.56315232000003,0.030120000000000008,0.07022874999999998,0.049534999999999996,0.33226249999999996,0.13749375,0.0722775,-0.3700239658355713,0.6795206069946289,-0.60185706615448,296.71315232,-0.3939580023288727,0.4858691692352295,-0.4542805254459381,4763931.091765873,4.353741458929681,-18.943423369509798,0.012754330877214668,-12.506829331717116,5.846947888867526,0.05625421926379204,229,248,0,1,31.215692555161873,75.96904135776914,0,winter,3,2025
0.21295000612735748,0.19059999287128448,0.12835000455379486,0.16214999556541443,0.19054999947547913,0.19554999470710754,0.1977500021457672,0.20630000531673431,0.21130000054836273,0.2041500061750412,32.553893898315366,0.986,6.579010939999989,0.0442825,0.079125,0.09521249999999998,0.1139675,0.14146750000000002,0.12183250000000001,-0.2864304184913635,0.10350842028856277,-0.1871691197156906,279.72901093999997,-0.20567351579666138,0.04416155442595482,-0.12334892153739929,4237063.120039683,4.353741458929681,-19.934718579272943,0.010151451453566551,-12.298022635483061,5.751520012728781,0.05891118198633195,354,3172,0,1,36.920892924604956,72.26968918623653,0,winter,20,2025
0.03044999949634075,0.030899999663233757,0.7796499729156494,0.675599992275238,0.5754500031471252,0.5705000162124634,0.5374500155448914,0.5139999985694885,0.46289998292922974,0.45375001430511475,2.5757226507264486,0.986,-13.336082589999961,0.2059,0.10608875000000001,0.047183749999999997,0.026036249999999997,-0.023601250000000004,0.0014512500000000012,0.8416695594787598,-0.2568558156490326,0.5714251399040222,259.81391741000004,0.8637146949768066,-0.1017879843711853,0.1819082498550415,5721728.466911764,4.348927936842459,-21.69678718045906,0.006765833124518393,-12.319882843025189,7.180829973964725,0.058615397661924355,17,3143,1,1,42.30728119971402,72.8353583206466,1,winter,24,2025
0.2612000107765198,0.263700008392334,0.13715000450611115,0.1701500117778778,0.20804999768733978,0.21789999306201935,0.21770000457763672,0.2186499983072281,0.22269999980926514,0.21400000154972076,26.21499481317642,0.986,11.923085210000039,0.11021375,0.1549425,0.18963375,0.20079875,0.24334124999999998,0.24185625,-0.21989049017429352,0.027533357962965965,-0.1292196363210678,285.07308521000004,-0.21146519482135773,0.035181302577257156,-0.13242092728614807,5186175.709782608,4.139759001292154,-26.771750187358812,0.0021029307972639795,-17.328017686722184,8.960433640941153,0.018501129001379027,0,1013,0,1,40.78706224439855,89.11956863352323,0,winter,0,2025
0.415800005197525,0.4020000100135803,0.16779999434947968,0.23000000417232513,0.28349998593330383,0.29440000653266907,0.30230000615119934,0.30820000171661377,0.31299999356269836,0.304500013589859,10.225844011317543,0.986,11.425763300000028,0.14793,0.22427000000000002,0.2765475,0.30638499999999996,0.40709,0.38874749999999997,-0.2923886775970459,0.05118517205119133,-0.1580379158258438,284.5757633,-0.286661297082901,0.05051513388752937,-0.1522786021232605,4350239.805654761,2.2138035119361845,-28.789064753153053,0.0013270006165839732,-22.504922136186877,5.0417132360027175,0.005627461709082127,337,2805,0,1,36.598307906077636,97.47578723793143,0,winter,3,2025
0.34540000557899475,0.22949999570846558,0.10999999940395355,0.16279999911785126,0.2020999938249588,0.21610000729560852,0.22589999437332153,0.23319999873638153,0.23260000348091125,0.23440000414848328,24.866238324378173,0.986,12.136711460000015,0.1346475,0.2143975,0.266455,0.3118025,0.45693375,0.301545,-0.35997864603996277,0.07927627861499786,-0.18284520506858826,285.28671146,-0.359399676322937,0.07142855226993561,-0.17736046016216278,6870808.1274801595,4.353741458929681,-22.06925627547703,0.006209773709997533,-11.52286614074732,10.922654994241995,0.07042304798960686,186,4595,0,1,32.36400898285186,80.74259894605187,0,winter,21,2025
0.3461500108242035,0.3105500042438507,0.15285000205039978,0.20995000004768372,0.26739999651908875,0.28154999017715454,0.2883000075817108,0.29170000553131104,0.292900025844574,0.290149986743927,12.067330650849968,0.986,3.354109070000021,0.1356375,0.20152750000000003,0.25692625,0.287465,0.3258825,0.2950825,-0.23796600103378296,0.056112729012966156,-0.175910085439682,276.50410907,-0.2577733099460602,0.05464751645922661,-0.17088711261749268,6085185.679102473,4.353741458929681,-16.82993993973696,0.020752560347318653,-9.865097683380831,5.165988313399172,0.10331701859831811,239,5074,0,1,35.53811620775978,78.41659118088118,0,winter,14,2025
0.09459999948740005,0.09600000083446503,0.9125000238418579,0.9207000136375427,0.9495000243186951,0.9736999869346619,0.9491999745368958,0.9045000076293945,0.8797000050544739,0.8726999759674072,0.6998161061579533,0.986,-7.4605062100000055,1.37493875,1.3386525,1.3373050000000002,1.195515,0.14985500000000002,0.1813975,0.8001616597175598,-0.03243355080485344,0.032121311873197556,265.68949379,0.7786989808082581,-0.016036592423915863,0.006529709789901972,12116917.340277776,4.353741458929681,-17.374832141050224,0.018302768468856808,-12.591601554575158,3.282402384795934,0.05506046116352082,216,3023,1,1,42.02188643394925,70.93084008678481,1,winter,29,2025
0.08749999850988388,0.07360000163316727,0.059050001204013824,0.07885000109672546,0.09109999984502792,0.09234999865293503,0.09494999796152115,0.09510000050067902,0.094200000166893,0.09080000221729279,806.7807122522782,0.986,10.73019622999999,0.031439999999999996,0.091445,0.1102825,0.12313874999999999,0.13044,0.11285375,-0.15065813064575195,0.04651399701833725,-0.13317513465881348,283.88019622999997,-0.062051087617874146,0.017410991713404655,-0.09106277674436569,6037980.801587299,4.353741458929681,-15.403357402920205,0.02881802804768085,-7.866646413772593,5.41582004908308,0.1634313464164734,176,5410,0,1,31.626671797646555,93.53469842344226,0,winter,28,2025
0.2223999947309494,0.22020000219345093,0.1467999964952469,0.1671999990940094,0.17569999396800995,0.18119999766349792,0.18569999933242798,0.18330000340938568,0.18490000069141388,0.18629999458789825,46.881228040452186,0.986,4.7657513300000005,0.12155749999999999,0.16636874999999998,0.18447750000000002,0.1972925,0.228175,0.21606125,-0.17333558201789856,0.025320561602711678,-0.07425252348184586,277.91575133,-0.15634074807167053,0.02203146182000637,-0.05191740766167641,3962286.967261905,4.353741458929681,-17.780176766802732,0.016671793535351743,-8.651100587923095,8.862743379229956,0.1364237368106842,0,2153,0,1,42.16471856412425,83.78088090000091,0,winter,0,2025
0.32179999351501465,0.2901250123977661,0.13334999978542328,0.17155000567436218,0.20864999294281006,0.21566666662693024,0.22869999706745148,0.22769999504089355,0.24096666276454926,0.24269999563694,21.24429070384449,0.986,-2.759019699999982,0.06441250000000001,0.08595875,0.10504375000000002,0.13264,0.19472125,0.1725425,-0.3796713352203369,0.10412050038576126,-0.19200271368026733,270.3909803,-0.33990341424942017,0.07475335896015167,-0.16941994428634644,7308694.391865079,4.353741458929681,-23.945923987125486,0.004030951764434575,-15.239035374541244,7.424870122151199,0.029929293319582936,261,4225,0,1,36.157414764631774,95.84723145935115,0,winter,31,2025
0.24619999527931213,0.2500999867916107,0.04659999907016754,0.08139999955892563,0.11309999972581863,0.13459999859333038,0.14259999990463257,0.15154999494552612,0.14750000834465027,0.16414999961853027,128.6379457770756,0.986,13.72438175000002,0.2372225,0.31720624999999997,0.36098625,0.37127125000000005,0.378655,0.3784075,-0.13936948776245117,0.02546331100165844,-0.0993063673377037,286.87438175,-0.5021145343780518,0.1265585571527481,-0.27173468470573425,9028413.501984127,4.353741458929681,-5.046443160307611,0.3128640651702881,4.152572680237247,10.565063072644966,2.6017003059387207,162,5312,0,1,28.602942551300245,84.5977189878508,0,winter,67,2025
0.18835000693798065,0.15839999914169312,0.07289999723434448,0.09669999778270721,0.10339999943971634,0.1348000019788742,0.19329999387264252,0.20229999721050262,0.19966666400432587,0.21299999952316284,46.667666676105284,0.989676058053262,24.234793250000024,0.057207499999999994,0.0931775,0.0862475,0.222015,0.1815625,0.12030625,-0.317550390958786,0.4757043421268463,-0.4385731816291809,297.38479325000003,-0.33483800292015076,0.3169117867946625,-0.32828110456466675,6709674.072420635,4.353741458929681,-16.868825089527416,0.020564468577504155,-8.63530824708333,6.445622426641338,0.13692072033882138,90,175,0,1,30.66188118250219,73.74112962162431,0,winter,1,2025
0.380950003862381,0.3714999854564667,0.17235000431537628,0.22675000131130219,0.2944999933242798,0.31894999742507935,0.32624998688697815,0.33329999446868896,0.3407999873161316,0.33695000410079956,8.562129388179965,0.986,12.437497220000012,0.1571975,0.2215475,0.2869425,0.335645,0.359295,0.34351000000000004,-0.24552486836910248,0.07599116116762161,-0.20573502779006958,285.58749722,-0.25836777687072754,0.07370283454656601,-0.2066047042608261,5253742.295833334,2.9668795606761584,-27.95261790119023,0.0016022792551666492,-15.855969130738124,13.787061408470063,0.025965882465243336,90,1089,0,1,40.052689499630844,79.19516103762759,0,winter,1,2025
0.4449000060558319,0.4450500011444092,0.1738000065088272,0.2574499845504761,0.3204500079154968,0.3252499997615814,0.33125001192092896,0.3312000036239624,0.34815001487731934,0.3377000093460083,7.597138847545883,0.986,16.545957260000023,0.11851875,0.18589375000000002,0.23005875,0.25225125,0.34071875,0.33571375000000003,-0.28449738025665283,0.038694724440574646,-0.14559954404830933,289.69595726,-0.26702451705932617,0.044889140874147415,-0.15398921072483063,12501246.291666666,1.644812803002525,-28.073567834376444,0.0015582718187943107,-24.97306813831028,1.8532012327113614,0.0031819487921893592,14,1207,0,1,38.72677614027043,79.29972493669909,0,winter,5,2025
